Timestamp(ms),Current(uA)
332200,4176.969
332210,4175.324
332220,4175.028
332230,4174.517
332240,4175.265
332250,4179.087
332260,4180.883
332270,4182.793
332280,4182.202
332290,4180.361
332300,4181.967
332310,4178.499
332320,4178.010
332330,4175.782
332340,4176.550
332350,4180.551
332360,4177.571
332370,4179.149
332380,4177.913
332390,4177.246
332400,4180.982
332410,4177.801
332420,4177.560
332430,4175.848
332440,4175.139
332450,4178.392
332460,4177.482
332470,4178.440
332480,4180.060
332490,4178.307
332500,4180.008
332510,4175.302
332520,4177.425
332530,4178.923
332540,4178.879
332550,4178.404
332560,4175.150
332570,4177.402
332580,4181.820
332590,4178.218
332600,4179.221
332610,4176.887
332620,4179.295
332630,4179.015
332640,4178.431
332650,4180.302
332660,4175.514
332670,4176.657
332680,4177.132
332690,4175.506
332700,4178.000
332710,4175.393
332720,4174.330
332730,4173.433
332740,4173.030
332750,4176.047
332760,4175.467
332770,4178.113
332780,4178.348
332790,4177.007
332800,4178.723
332810,4177.633
332820,4177.301
332830,4174.331
332840,4171.253
332850,4175.850
332860,4175.968
332870,4175.665
332880,4176.255
332890,4173.201
332900,4176.871
332910,4177.478
332920,4180.870
332930,4182.334
332940,4178.640
332950,4176.725
332960,4173.080
332970,4172.397
332980,4173.301
332990,4172.615
333000,4178.268
333010,4177.243
333020,4177.877
333030,4177.765
333040,4175.039
333050,4177.414
333060,4174.463
333070,4177.372
333080,4179.843
333090,4179.469
333100,4183.881
333110,4180.829
333120,4181.853
333130,4180.649
333140,4176.774
333150,4178.033
333160,10177.093
333170,14688.968
333180,17086.383
333190,28858.816
333200,41315.898
333210,45905.750
333220,47541.496
333230,48189.727
333240,48459.516
333250,48371.695
333260,48201.121
333270,48131.578
333280,48310.828
333290,48433.695
333300,48488.363
333310,48491.793
333320,48487.262
333330,48335.055
333340,48262.840
333350,48164.574
333360,47421.703
333370,52420.098
333380,56173.027
333390,56040.566
333400,55899.613
333410,55701.434
333420,55673.422
333430,55765.191
333440,55767.816
333450,55879.492
333460,55891.277
333470,55642.707
333480,55411.574
333490,55215.633
333500,55181.906
333510,55295.004
333520,55357.035
333530,55433.148
333540,55478.422
333550,55526.855
333560,55510.066
333570,55505.973
333580,55532.262
333590,55442.836
333600,55404.852
333610,55281.156
333620,55335.574
333630,55444.832
333640,55428.414
333650,57821.758
333660,60504.586
333670,61553.590
333680,61926.430
333690,62058.121
333700,62005.949
333710,61966.391
333720,61943.324
333730,61985.137
333740,61904.012
333750,61908.145
333760,61941.848
333770,61955.113
333780,61955.301
333790,61985.723
333800,61935.809
333810,61938.383
333820,61998.180
333830,62146.352
333840,62054.027
333850,62232.922
333860,62208.109
333870,62171.379
333880,62063.281
333890,62049.563
333900,62057.660
333910,62063.680
333920,61647.992
333930,58044.977
333940,56714.629
333950,56310.602
333960,56025.379
333970,56036.668
333980,55647.035
333990,55401.969
334000,55375.531
334010,55408.086
334020,55541.703
334030,55520.117
334040,55470.414
334050,55362.570
334060,55332.766
334070,58257.660
334080,61718.555
334090,63137.434
334100,63576.117
334110,63720.758
334120,63834.492
334130,63793.223
334140,63659.949
334150,63729.344
334160,63855.441
334170,64095.984
334180,63972.129
334190,64007.371
334200,64016.605
334210,64144.063
334220,69929.273
334230,73409.781
334240,74811.969
334250,75101.445
334260,56782.484
334270,75423.734
334280,82295.516
334290,92159.703
334300,87555.273
334310,93308.570
334320,88618.641
334330,86571.578
334340,97250.070
334350,108069.656
334360,107550.625
334370,102343.617
334380,100452.844
334390,99641.727
334400,101574.328
334410,102133.648
334420,101871.477
334430,95257.992
334440,98209.305
334450,99811.664
334460,98281.656
334470,105093.094
334480,109851.484
334490,109403.305
334500,108318.750
334510,107859.969
334520,108142.297
334530,102188.016
334540,101753.781
334550,100046.539
334560,107948.680
334570,102940.398
334580,99701.063
334590,106269.320
334600,113289.453
334610,115364.195
334620,116576.328
334630,116849.578
334640,117074.773
334650,117000.234
334660,117509.883
334670,117600.586
334680,117679.594
334690,117263.602
334700,118498.969
334710,117694.484
334720,117651.625
334730,117392.766
334740,117632.547
334750,117510.063
334760,117729.055
334770,117543.945
334780,117672.922
334790,117344.570
334800,117462.633
334810,117427.508
334820,117859.688
334830,117735.313
334840,117574.828
334850,117054.180
334860,117536.602
334870,117484.141
334880,117737.563
334890,117574.109
334900,117792.539
334910,117429.273
334920,117251.266
334930,117198.469
334940,117360.281
334950,117321.203
334960,117665.414
334970,117268.344
334980,117618.805
334990,117309.297
335000,117528.977
335010,117303.609
335020,117349.461
335030,117066.555
335040,117294.984
335050,116840.813
335060,116515.852
335070,116946.617
335080,117444.586
335090,116247.719
335100,115958.930
335110,116933.469
335120,117104.125
335130,117043.539
335140,117277.641
335150,117090.633
335160,117377.117
335170,117262.430
335180,117705.828
335190,117443.445
335200,117817.656
335210,118048.070
335220,117939.820
335230,117517.398
335240,117574.891
335250,117330.688
335260,117593.422
335270,117365.992
335280,117507.172
335290,117195.648
335300,117513.859
335310,117114.164
335320,117688.852
335330,117602.555
335340,117811.086
335350,117098.203
335360,117384.125
335370,117360.016
335380,117666.125
335390,117646.000
335400,117905.344
335410,117735.094
335420,117545.359
335430,117276.180
335440,117744.859
335450,117549.383
335460,117754.141
335470,117447.859
335480,117887.383
335490,117557.297
335500,117849.883
335510,117530.453
335520,117569.336
335530,117373.555
335540,117406.883
335550,117024.523
335560,116489.547
335570,116759.211
335580,117173.523
335590,116936.109
335600,71391.867
335610,27546.748
335620,11383.943
335630,5647.319
335640,4643.101
335650,5733.604
335660,7597.554
335670,7253.931
335680,6104.768
335690,5379.628
335700,4951.544
335710,4507.533
335720,4252.869
335730,4113.340
335740,4038.052
335750,3999.534
335760,3984.333
335770,4007.551
335780,4041.467
335790,4064.270
335800,4080.752
335810,4088.618
335820,4095.263
335830,4159.582
335840,4101.104
335850,4077.502
335860,4069.160
335870,4067.364
335880,4065.611
335890,4062.980
335900,4062.498
335910,4056.986
335920,4054.739
335930,4056.266
335940,4055.178
335950,4054.222
335960,4049.722
335970,4046.100
335980,4049.606
335990,4048.382
336000,4051.245
336010,4049.749
336020,4051.281
336030,4053.211
336040,4051.651
336050,4053.727
336060,4053.043
336070,4056.460
336080,4060.385
336090,4059.228
336100,4064.217
336110,4064.063
336120,4065.631
336130,4066.729
336140,4063.395
336150,4065.042
336160,4065.679
336170,4064.570
336180,4067.846
336190,4065.915
336200,4067.360
336210,4067.114
336220,4067.715
336230,4069.298
336240,4068.637
336250,4070.902
336260,4070.820
336270,4070.384
336280,4073.423
336290,4069.774
336300,4068.749
336310,4065.678
336320,4065.861
336330,4067.875
336340,4064.054
336350,4065.829
336360,4064.298
336370,4063.671
336380,4065.690
336390,4065.215
336400,4067.479
336410,4066.448
336420,4063.834
336430,4065.739
336440,4064.240
336450,4066.651
336460,4066.442
336470,4065.775
336480,4067.864
336490,4063.759
336500,4065.604
336510,4064.509
336520,4062.801
336530,4066.221
336540,4065.261
336550,4066.329
336560,4063.360
336570,4063.678
336580,4065.102
336590,4064.879
336600,4067.146
336610,4065.523
336620,4064.030
336630,4067.394
336640,4065.993
336650,4068.087
336660,4067.953
336670,4066.824
336680,4068.839
336690,4064.995
336700,4067.908
336710,4066.778
336720,4064.676
336730,4063.696
336740,4061.070
336750,4066.475
336760,4066.716
336770,4065.324
336780,4067.092
336790,4064.743
336800,4064.805
336810,4065.768
336820,4064.908
336830,4067.054
336840,4063.758
336850,4064.479
336860,4060.809
336870,4060.228
336880,4063.332
336890,4060.712
336900,4063.798
336910,4065.286
336920,4063.297
336930,4066.286
336940,4067.139
336950,4071.951
336960,4070.089
336970,4065.043
336980,4064.731
336990,4060.844
337000,4064.604
337010,4064.844
337020,4064.930
337030,4066.282
337040,4062.365
337050,4063.257
337060,4063.827
337070,4062.620
337080,4063.486
337090,4061.763
337100,4065.560
337110,4064.565
337120,4065.920
337130,4070.844
337140,4067.326
337150,4068.808
337160,4066.544
337170,4066.549
337180,4067.433
337190,4064.352
337200,4066.047
337210,4063.094
337220,4060.815
337230,4062.782
337240,4059.428
337250,4060.846
337260,4060.536
337270,4059.176
337280,4064.627
337290,4062.608
337300,4064.199
337310,4062.312
337320,4065.005
337330,4068.877
337340,4068.261
337350,4069.665
337360,4069.778
337370,4067.929
337380,4069.905
337390,4066.767
337400,4064.737
337410,4061.958
337420,4059.075
337430,4061.133
337440,4058.515
337450,4060.762
337460,4062.843
337470,4061.954
337480,4062.821
337490,4058.420
337500,4058.553
337510,4060.498
337520,4061.248
337530,4064.224
337540,4061.937
337550,4062.469
337560,4063.055
337570,4062.810
337580,4064.460
337590,9184.469
337600,14359.166
337610,17063.508
337620,26276.035
337630,40446.559
337640,45734.031
337650,47607.387
337660,48322.781
337670,48641.656
337680,48599.695
337690,48398.770
337700,48310.156
337710,48470.938
337720,48622.395
337730,48689.680
337740,48705.926
337750,48667.754
337760,48527.348
337770,48427.660
337780,48385.043
337790,47625.621
337800,50039.840
337810,56198.582
337820,56081.359
337830,55931.840
337840,55979.734
337850,55944.027
337860,56000.691
337870,56020.238
337880,55978.648
337890,55954.281
337900,55801.926
337910,55572.199
337920,55652.105
337930,55792.094
337940,55573.031
337950,55563.016
337960,55704.863
337970,55579.063
337980,55669.723
337990,55801.297
338000,55747.645
338010,55601.816
338020,55439.137
338030,55475.688
338040,55344.813
338050,55444.523
338060,55467.023
338070,55457.219
338080,57393.074
338090,60466.012
338100,61632.961
338110,61976.977
338120,62131.363
338130,62295.652
338140,62335.910
338150,62439.258
338160,62567.637
338170,62484.609
338180,62378.738
338190,62364.129
338200,62364.309
338210,62260.035
338220,62310.492
338230,62321.887
338240,62368.883
338250,62481.582
338260,62375.215
338270,62326.313
338280,62383.906
338290,62320.438
338300,62415.852
338310,62409.473
338320,62303.996
338330,62334.969
338340,62430.109
338350,62485.305
338360,58554.379
338370,57095.969
338380,56525.434
338390,56326.586
338400,56329.820
338410,56128.848
338420,55860.563
338430,55809.824
338440,55886.109
338450,55952.586
338460,55848.262
338470,55868.688
338480,55799.430
338490,55888.727
338500,57970.590
338510,61917.031
338520,63335.766
338530,63759.238
338540,63868.563
338550,64131.133
338560,64279.648
338570,64351.594
338580,64307.453
338590,64246.652
338600,64275.387
338610,64348.711
338620,64190.836
338630,64276.230
338640,64325.938
338650,69367.000
338660,73320.492
338670,75004.734
338680,74633.750
338690,57959.465
338700,74096.539
338710,81830.359
338720,91683.695
338730,87930.508
338740,93093.375
338750,89363.734
338760,87000.602
338770,95009.906
338780,107484.156
338790,108858.289
338800,102909.898
338810,100617.000
338820,99916.375
338830,100999.242
338840,102173.742
338850,101770.297
338860,95657.461
338870,98136.586
338880,99032.117
338890,98366.563
338900,103907.766
338910,109434.438
338920,109682.461
338930,108527.148
338940,107730.406
338950,108223.859
338960,102943.703
338970,102202.906
338980,98509.953
338990,107382.633
339000,103596.820
339010,99984.492
339020,104758.492
339030,112742.633
339040,115219.977
339050,116395.953
339060,116552.984
339070,117088.328
339080,116939.406
339090,117263.961
339100,117379.352
339110,117749.133
339120,117264.461
339130,118266.992
339140,117755.680
339150,117683.805
339160,117338.781
339170,117494.570
339180,117249.969
339190,117401.102
339200,117120.523
339210,117436.969
339220,117271.914
339230,117633.984
339240,117422.883
339250,117856.930
339260,117506.023
339270,117628.063
339280,116953.766
339290,117277.867
339300,117226.531
339310,117431.898
339320,117308.656
339330,117810.016
339340,117463.297
339350,117176.094
339360,117127.813
339370,117359.539
339380,117121.492
339390,117382.820
339400,117005.359
339410,117582.117
339420,117158.586
339430,117463.828
339440,117096.250
339450,117233.117
339460,116957.422
339470,117209.219
339480,116698.484
339490,116344.094
339500,116698.898
339510,117230.398
339520,116894.422
339530,115179.164
339540,116373.930
339550,116781.898
339560,116800.625
339570,117162.336
339580,117097.852
339590,117272.570
339600,117155.344
339610,117708.805
339620,117400.156
339630,117484.859
339640,117978.414
339650,117686.594
339660,117267.828
339670,117498.234
339680,117365.516
339690,117609.047
339700,117421.125
339710,117757.117
339720,117397.070
339730,117675.461
339740,117130.609
339750,117602.789
339760,117546.133
339770,117895.016
339780,117359.211
339790,117414.594
339800,117462.828
339810,117809.109
339820,117522.078
339830,117864.813
339840,117555.656
339850,117565.102
339860,116846.172
339870,117441.672
339880,117219.742
339890,117590.844
339900,117190.523
339910,117485.758
339920,117333.414
339930,117868.656
339940,117459.250
339950,117802.000
339960,117279.523
339970,117474.648
339980,117029.758
339990,116844.500
340000,116373.328
340010,117172.656
340020,116909.289
340030,114687.547
340040,45322.918
340050,17922.295
340060,7871.146
340070,4828.807
340080,5219.343
340090,7867.835
340100,8021.625
340110,6701.311
340120,5650.817
340130,5070.741
340140,4678.108
340150,4434.132
340160,4296.509
340170,4224.648
340180,4196.499
340190,4200.058
340200,4243.531
340210,4307.874
340220,4373.853
340230,4488.604
340240,4398.979
340250,4361.620
340260,4536.706
340270,4378.266
340280,4305.306
340290,4299.139
340300,4358.764
340310,4290.895
340320,4250.409
340330,4235.562
340340,4222.146
340350,4217.203
340360,4212.056
340370,4208.236
340380,4208.467
340390,4207.494
340400,4209.690
340410,4209.365
340420,4207.563
340430,4208.396
340440,4202.731
340450,4206.179
340460,4209.573
340470,4210.185
340480,4211.928
340490,4207.640
340500,4206.361
340510,4205.327
340520,4199.718
340530,4199.691
340540,4194.895
340550,4194.378
340560,4194.040
340570,4193.997
340580,4195.719
340590,4191.928
340600,4190.573
340610,4193.202
340620,4191.225
340630,4190.796
340640,4187.591
340650,4186.094
340660,4185.146
340670,4182.795
340680,4185.709
340690,4185.558
340700,4190.380
340710,4193.679
340720,4195.523
340730,4195.835
340740,4191.501
340750,4191.678
340760,4191.733
340770,4190.807
340780,4196.383
340790,4195.072
340800,4195.145
340810,4197.297
340820,4196.265
340830,4198.448
340840,4192.331
340850,4186.022
340860,4183.630
340870,4179.188
340880,4184.113
340890,4187.690
340900,4189.708
340910,4189.962
340920,4190.865
340930,4194.146
340940,4193.705
340950,4196.382
340960,4197.229
340970,4192.381
340980,4191.917
340990,4188.366
341000,4186.507
341010,4187.691
341020,4186.887
341030,4188.996
341040,4187.237
341050,4189.074
341060,4190.649
341070,4187.710
341080,4191.631
341090,4189.398
341100,4190.950
341110,4193.259
341120,4191.872
341130,4196.240
341140,4193.313
341150,4190.480
341160,4189.636
341170,4189.282
341180,4194.914
341190,4197.041
341200,4196.956
341210,4195.671
341220,4195.372
341230,4193.897
341240,4186.992
341250,4184.680
341260,4185.840
341270,4183.346
341280,4184.814
341290,4185.474
341300,4187.354
341310,4189.384
341320,4187.478
341330,4187.965
341340,4182.552
341350,4180.312
341360,4182.453
341370,4181.500
341380,4183.544
341390,4185.711
341400,4190.265
341410,4194.260
341420,4191.038
341430,4194.249
341440,4191.302
341450,4192.850
341460,4192.449
341470,4188.208
